Year,Year Code,Sex,Sex Code,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude,Rate,Crude Rate
2003,2003,Female,F,Indiana,18,35-39 years,35-39,26,219619,,,11.8
2003,2003,Female,F,Indiana,18,40-44 years,40-44,35,242887,,,14.4
2003,2003,Female,F,Indiana,18,45-49 years,45-49,38,234798,,,16.2
2003,2003,Female,F,Indiana,18,50-54 years,50-54,20,207967,,,9.6
2003,2003,Female,F,Kansas,20,45-49 years,45-49,20,103117,,,19.4
2003,2003,Female,F,Kentucky,21,30-34 years,30-34,23,143249,,,16.1
2003,2003,Female,F,Kentucky,21,35-39 years,35-39,33,150027,,,22.0
2003,2003,Female,F,Kentucky,21,40-44 years,40-44,45,163097,,,27.6
2003,2003,Female,F,Kentucky,21,45-49 years,45-49,43,159599,,,26.9
2003,2003,Female,F,Kentucky,21,50-54 years,50-54,21,143341,,,14.7
2003,2003,Female,F,Louisiana,22,25-29 years,25-29,24,146073,,,16.4
2003,2003,Female,F,Louisiana,22,35-39 years,35-39,26,160027,,,16.2
2003,2003,Female,F,Louisiana,22,40-44 years,40-44,40,177705,,,22.5
2003,2003,Female,F,Louisiana,22,45-49 years,45-49,28,172056,,,16.3
2003,2003,Female,F,Maryland,24,35-39 years,35-39,38,227518,,,16.7
2003,2003,Female,F,Maryland,24,40-44 years,40-44,55,241965,,,22.7
2003,2003,Female,F,Maryland,24,45-49 years,45-49,49,225289,,,21.7
2003,2003,Female,F,Maryland,24,50-54 years,50-54,36,199722,,,18.0
2003,2003,Female,F,Massachusetts,25,20-24 years,20-24,22,215108,,,10.2
2003,2003,Female,F,Massachusetts,25,25-29 years,25-29,20,209258,,,9.6
2003,2003,Female,F,Massachusetts,25,30-34 years,30-34,32,233215,,,13.7
2003,2003,Female,F,Massachusetts,25,35-39 years,35-39,42,256762,,,16.4
2003,2003,Female,F,Massachusetts,25,40-44 years,40-44,54,269453,,,20.0
2003,2003,Female,F,Massachusetts,25,45-49 years,45-49,43,252905,,,17.0
2003,2003,Female,F,Michigan,26,25-29 years,25-29,21,295212,,,7.1
2003,2003,Female,F,Michigan,26,30-34 years,30-34,33,346089,,,9.5
2003,2003,Female,F,Michigan,26,35-39 years,35-39,60,362733,,,16.5
2003,2003,Female,F,Michigan,26,40-44 years,40-44,85,399813,,,21.3
2003,2003,Female,F,Michigan,26,45-49 years,45-49,87,396280,,,22.0
2003,2003,Female,F,Michigan,26,50-54 years,50-54,57,347287,,,16.4
2003,2003,Female,F,Michigan,26,55-59 years,55-59,24,282906,,,8.5
2003,2003,Female,F,Minnesota,27,45-49 years,45-49,20,195395,,,10.2
2003,2003,Female,F,Missouri,29,35-39 years,35-39,21,199363,,,10.5
2003,2003,Female,F,Missouri,29,40-44 years,40-44,53,227652,,,23.3
2003,2003,Female,F,Missouri,29,45-49 years,45-49,44,218346,,,20.2
2003,2003,Female,F,Missouri,29,50-54 years,50-54,21,192756,,,10.9
2003,2003,Female,F,Nevada,32,45-49 years,45-49,27,80237,,,33.7
2003,2003,Female,F,Nevada,32,50-54 years,50-54,25,73442,,,34.0
2003,2003,Female,F,New Jersey,34,30-34 years,30-34,22,309664,,,7.1
2003,2003,Female,F,New Jersey,34,35-39 years,35-39,38,349873,,,10.9
2003,2003,Female,F,New Jersey,34,40-44 years,40-44,40,369507,,,10.8
2003,2003,Female,F,New Jersey,34,45-49 years,45-49,41,341119,,,12.0
2003,2003,Female,F,New Mexico,35,35-39 years,35-39,20,63099,,,31.7
2003,2003,Female,F,New Mexico,35,40-44 years,40-44,20,72902,,,27.4
2003,2003,Female,F,New Mexico,35,50-54 years,50-54,20,65248,,,30.7
2003,2003,Female,F,New York,36,30-34 years,30-34,23,701377,,,3.3
2003,2003,Female,F,New York,36,35-39 years,35-39,49,749274,,,6.5
2003,2003,Female,F,New York,36,40-44 years,40-44,61,780720,,,7.8
2003,2003,Female,F,New York,36,45-49 years,45-49,64,729308,,,8.8
2003,2003,Female,F,New York,36,50-54 years,50-54,59,661935,,,8.9
2003,2003,Female,F,North Carolina,37,25-29 years,25-29,21,280111,,,7.5
2003,2003,Female,F,North Carolina,37,30-34 years,30-34,39,314898,,,12.4
2003,2003,Female,F,North Carolina,37,35-39 years,35-39,47,318019,,,14.8
2003,2003,Female,F,North Carolina,37,40-44 years,40-44,65,336441,,,19.3
2003,2003,Female,F,North Carolina,37,45-49 years,45-49,49,319195,,,15.4
2003,2003,Female,F,North Carolina,37,50-54 years,50-54,35,288723,,,12.1
2003,2003,Female,F,Ohio,39,25-29 years,25-29,22,348371,,,6.3
2003,2003,Female,F,Ohio,39,30-34 years,30-34,22,380489,,,5.8
2003,2003,Female,F,Ohio,39,35-39 years,35-39,31,404929,,,7.7
2003,2003,Female,F,Ohio,39,40-44 years,40-44,57,456422,,,12.5
2003,2003,Female,F,Ohio,39,45-49 years,45-49,51,451643,,,11.3
2003,2003,Female,F,Ohio,39,50-54 years,50-54,33,400541,,,8.2
2003,2003,Female,F,Ohio,39,55-59 years,55-59,22,326182,,,6.7
2003,2003,Female,F,Oklahoma,40,35-39 years,35-39,20,114174,,,17.5
2003,2003,Female,F,Oklahoma,40,40-44 years,40-44,37,132904,,,27.8
2003,2003,Female,F,Oklahoma,40,45-49 years,45-49,33,129732,,,25.4
2003,2003,Female,F,Oregon,41,40-44 years,40-44,26,133903,,,19.4
2003,2003,Female,F,Oregon,41,45-49 years,45-49,40,140455,,,28.5
2003,2003,Female,F,Oregon,41,50-54 years,50-54,27,132409,,,20.4
2003,2003,Female,F,Pennsylvania,42,20-24 years,20-24,25,398260,,,6.3
2003,2003,Female,F,Pennsylvania,42,30-34 years,30-34,44,393635,,,11.2
2003,2003,Female,F,Pennsylvania,42,35-39 years,35-39,81,441287,,,18.4
2003,2003,Female,F,Pennsylvania,42,40-44 years,40-44,103,496459,,,20.7
2003,2003,Female,F,Pennsylvania,42,45-49 years,45-49,72,491182,,,14.7
2003,2003,Female,F,Pennsylvania,42,50-54 years,50-54,44,435014,,,10.1
2003,2003,Female,F,South Carolina,45,45-49 years,45-49,20,158939,,,12.6
2003,2003,Female,F,Tennessee,47,30-34 years,30-34,25,207606,,,12.0
2003,2003,Female,F,Tennessee,47,35-39 years,35-39,48,215754,,,22.2
2003,2003,Female,F,Tennessee,47,40-44 years,40-44,58,232083,,,25.0
2003,2003,Female,F,Tennessee,47,45-49 years,45-49,49,226500,,,21.6
2003,2003,Female,F,Tennessee,47,50-54 years,50-54,32,204613,,,15.6
2003,2003,Female,F,Tennessee,47,55-59 years,55-59,20,175071,,,11.4
2003,2003,Female,F,Texas,48,20-24 years,20-24,39,829174,,,4.7
2003,2003,Female,F,Texas,48,25-29 years,25-29,41,777053,,,5.3
2003,2003,Female,F,Texas,48,30-34 years,30-34,64,822546,,,7.8
2003,2003,Female,F,Texas,48,35-39 years,35-39,93,803342,,,11.6
2003,2003,Female,F,Texas,48,40-44 years,40-44,134,853922,,,15.7
2003,2003,Female,F,Texas,48,45-49 years,45-49,135,791427,,,17.1
2003,2003,Female,F,Texas,48,50-54 years,50-54,70,678888,,,10.3
2003,2003,Female,F,Texas,48,55-59 years,55-59,58,551852,,,10.5
2003,2003,Female,F,Texas,48,60-64 years ,60-64,20,415680,,,4.8
2003,2003,Female,F,Utah,49,30-34 years,30-34,20,80187,,,24.9
2003,2003,Female,F,Utah,49,40-44 years,40-44,29,75693,,,38.3
2003,2003,Female,F,Utah,49,45-49 years,45-49,27,72121,,,37.4
2003,2003,Female,F,Virginia,51,30-34 years,30-34,22,269902,,,8.2
2003,2003,Female,F,Virginia,51,35-39 years,35-39,38,290523,,,13.1
2003,2003,Female,F,Virginia,51,40-44 years,40-44,40,310366,,,12.9
2003,2003,Female,F,Virginia,51,45-49 years,45-49,37,292708,,,12.6
2003,2003,Female,F,Washington,53,25-29 years,25-29,20,194797,,,10.3
2003,2003,Female,F,Washington,53,30-34 years,30-34,24,214088,,,11.2
2003,2003,Female,F,Washington,53,35-39 years,35-39,31,221573,,,14.0
2003,2003,Female,F,Washington,53,40-44 years,40-44,60,246294,,,24.4
2003,2003,Female,F,Washington,53,45-49 years,45-49,52,242986,,,21.4
2003,2003,Female,F,Washington,53,50-54 years,50-54,37,217383,,,17.0
2003,2003,Female,F,Washington,53,55-59 years,55-59,23,176867,,,13.0
2003,2003,Female,F,Wisconsin,55,35-39 years,35-39,21,197177,,,10.7
2003,2003,Female,F,Wisconsin,55,40-44 years,40-44,36,223788,,,16.1
2003,2003,Male,M,Alabama,1,35-39 years,35-39,27,152711,,,17.7
2003,2003,Male,M,Alabama,1,40-44 years,40-44,30,167519,,,17.9
2003,2003,Male,M,Alabama,1,45-49 years,45-49,20,163830,,,12.2
2003,2003,Male,M,Arizona,4,20-24 years,20-24,31,211198,,,14.7
2003,2003,Male,M,Arizona,4,25-29 years,25-29,20,199558,,,10.0
2003,2003,Male,M,Arizona,4,30-34 years,30-34,52,199915,,,26.0
2003,2003,Male,M,Arizona,4,35-39 years,35-39,69,194518,,,35.5
2003,2003,Male,M,Arizona,4,40-44 years,40-44,91,201385,,,45.2
2003,2003,Male,M,Arizona,4,45-49 years,45-49,97,183323,,,52.9
2003,2003,Male,M,Arizona,4,50-54 years,50-54,56,160887,,,34.8
2003,2003,Male,M,Arizona,4,55-59 years,55-59,24,138883,,,17.3
2003,2003,Male,M,Arkansas,5,45-49 years,45-49,25,95310,,,26.2
2003,2003,Male,M,California,6,15-19 years,15-19,32,1327978,,,2.4
2003,2003,Male,M,California,6,20-24 years,20-24,99,1352138,,,7.3
2003,2003,Male,M,California,6,25-29 years,25-29,131,1290737,,,10.1
2003,2003,Male,M,California,6,30-34 years,30-34,177,1377207,,,12.9
2003,2003,Male,M,California,6,35-39 years,35-39,305,1376384,,,22.2
2003,2003,Male,M,California,6,40-44 years,40-44,424,1396097,,,30.4
2003,2003,Male,M,California,6,45-49 years,45-49,451,1264955,,,35.7
2003,2003,Male,M,California,6,50-54 years,50-54,334,1072253,,,31.1
2003,2003,Male,M,California,6,55-59 years,55-59,164,856849,,,19.1
2003,2003,Male,M,California,6,60-64 years ,60-64,77,619792,,,12.4
2003,2003,Male,M,California,6,65-69 years,65-69,43,480304,,,9.0
2003,2003,Male,M,California,6,70-74 years,70-74,24,404049,,,5.9
2003,2003,Male,M,California,6,75-79 years,75-79,22,328362,,,6.7
2003,2003,Male,M,Colorado,8,20-24 years,20-24,24,175096,,,13.7
2003,2003,Male,M,Colorado,8,25-29 years,25-29,28,167814,,,16.7
2003,2003,Male,M,Colorado,8,30-34 years,30-34,32,182753,,,17.5
2003,2003,Male,M,Colorado,8,35-39 years,35-39,44,173084,,,25.4
2003,2003,Male,M,Colorado,8,40-44 years,40-44,57,187994,,,30.3
2003,2003,Male,M,Colorado,8,45-49 years,45-49,63,180318,,,34.9
2003,2003,Male,M,Colorado,8,50-54 years,50-54,32,157603,,,20.3
2003,2003,Male,M,Colorado,8,55-59 years,55-59,21,121264,,,17.3
2003,2003,Male,M,Connecticut,9,30-34 years,30-34,25,114710,,,21.8
2003,2003,Male,M,Connecticut,9,35-39 years,35-39,39,132976,,,29.3
2003,2003,Male,M,Connecticut,9,40-44 years,40-44,52,144729,,,35.9
2003,2003,Male,M,Connecticut,9,45-49 years,45-49,38,136720,,,27.8
2003,2003,Male,M,Connecticut,9,50-54 years,50-54,21,115462,,,18.2
2003,2003,Male,M,District of Columbia,11,45-49 years,45-49,20,18683,,,107.0
2003,2003,Male,M,District of Columbia,11,50-54 years,50-54,22,17383,,,126.6
2003,2003,Male,M,Florida,12,15-19 years,15-19,56,566201,,,9.9
2003,2003,Male,M,Florida,12,20-24 years,20-24,125,551102,,,22.7
2003,2003,Male,M,Florida,12,25-29 years,25-29,139,500362,,,27.8
2003,2003,Male,M,Florida,12,30-34 years,30-34,149,559151,,,26.6
2003,2003,Male,M,Florida,12,35-39 years,35-39,157,605347,,,25.9
2003,2003,Male,M,Florida,12,40-44 years,40-44,243,654428,,,37.1
2003,2003,Male,M,Florida,12,45-49 years,45-49,236,600321,,,39.3
2003,2003,Male,M,Florida,12,50-54 years,50-54,148,525305,,,28.2
2003,2003,Male,M,Florida,12,55-59 years,55-59,63,467750,,,13.5
2003,2003,Male,M,Florida,12,60-64 years ,60-64,22,394258,,,5.6
2003,2003,Male,M,Georgia,13,20-24 years,20-24,45,321106,,,14.0
2003,2003,Male,M,Georgia,13,25-29 years,25-29,44,304706,,,14.4
2003,2003,Male,M,Georgia,13,30-34 years,30-34,39,339210,,,11.5
2003,2003,Male,M,Georgia,13,35-39 years,35-39,53,339574,,,15.6
2003,2003,Male,M,Georgia,13,40-44 years,40-44,79,340805,,,23.2
2003,2003,Male,M,Georgia,13,45-49 years,45-49,66,309011,,,21.4
2003,2003,Male,M,Georgia,13,50-54 years,50-54,40,265281,,,15.1
2003,2003,Male,M,Illinois,17,20-24 years,20-24,54,450472,,,12.0
2003,2003,Male,M,Illinois,17,25-29 years,25-29,55,430703,,,12.8
2003,2003,Male,M,Illinois,17,30-34 years,30-34,67,459817,,,14.6
2003,2003,Male,M,Illinois,17,35-39 years,35-39,72,459961,,,15.7
2003,2003,Male,M,Illinois,17,40-44 years,40-44,119,489999,,,24.3
2003,2003,Male,M,Illinois,17,45-49 years,45-49,98,458797,,,21.4
2003,2003,Male,M,Illinois,17,50-54 years,50-54,43,396751,,,10.8
2003,2003,Male,M,Illinois,17,55-59 years,55-59,27,316817,,,8.5
2003,2003,Male,M,Indiana,18,20-24 years,20-24,42,230584,,,18.2
2003,2003,Male,M,Indiana,18,25-29 years,25-29,23,196583,,,11.7
2003,2003,Male,M,Indiana,18,30-34 years,30-34,36,213808,,,16.8
2003,2003,Male,M,Indiana,18,35-39 years,35-39,47,219984,,,21.4
2003,2003,Male,M,Indiana,18,40-44 years,40-44,61,239739,,,25.4
2003,2003,Male,M,Indiana,18,45-49 years,45-49,37,232415,,,15.9
2003,2003,Male,M,Kansas,20,40-44 years,40-44,25,104197,,,24.0
2003,2003,Male,M,Kansas,20,45-49 years,45-49,21,103193,,,20.4
2003,2003,Male,M,Kentucky,21,20-24 years,20-24,38,150928,,,25.2
2003,2003,Male,M,Kentucky,21,25-29 years,25-29,34,131258,,,25.9
2003,2003,Male,M,Kentucky,21,30-34 years,30-34,37,144727,,,25.6
2003,2003,Male,M,Kentucky,21,35-39 years,35-39,53,148408,,,35.7
2003,2003,Male,M,Kentucky,21,40-44 years,40-44,66,158705,,,41.6
2003,2003,Male,M,Kentucky,21,45-49 years,45-49,52,154455,,,33.7
2003,2003,Male,M,Kentucky,21,50-54 years,50-54,27,138575,,,19.5
2003,2003,Male,M,Louisiana,22,20-24 years,20-24,52,177621,,,29.3
2003,2003,Male,M,Louisiana,22,25-29 years,25-29,44,141586,,,31.1
2003,2003,Male,M,Louisiana,22,30-34 years,30-34,53,145793,,,36.4
2003,2003,Male,M,Louisiana,22,35-39 years,35-39,73,152442,,,47.9
2003,2003,Male,M,Louisiana,22,40-44 years,40-44,66,167842,,,39.3
2003,2003,Male,M,Louisiana,22,45-49 years,45-49,54,165524,,,32.6
2003,2003,Male,M,Louisiana,22,50-54 years,50-54,29,143794,,,20.2
2003,2003,Male,M,Maryland,24,20-24 years,20-24,42,176075,,,23.9
2003,2003,Male,M,Maryland,24,25-29 years,25-29,40,163352,,,24.5
2003,2003,Male,M,Maryland,24,30-34 years,30-34,56,187777,,,29.8
2003,2003,Male,M,Maryland,24,35-39 years,35-39,80,211163,,,37.9
2003,2003,Male,M,Maryland,24,40-44 years,40-44,126,225541,,,55.9
2003,2003,Male,M,Maryland,24,45-49 years,45-49,98,208273,,,47.1
2003,2003,Male,M,Maryland,24,50-54 years,50-54,60,180977,,,33.2
2003,2003,Male,M,Maryland,24,55-59 years,55-59,26,151271,,,17.2
2003,2003,Male,M,Massachusetts,25,20-24 years,20-24,56,212900,,,26.3
2003,2003,Male,M,Massachusetts,25,25-29 years,25-29,50,203571,,,24.6
2003,2003,Male,M,Massachusetts,25,30-34 years,30-34,80,225211,,,35.5
2003,2003,Male,M,Massachusetts,25,35-39 years,35-39,104,247738,,,42.0
2003,2003,Male,M,Massachusetts,25,40-44 years,40-44,123,260307,,,47.3
2003,2003,Male,M,Massachusetts,25,45-49 years,45-49,99,240309,,,41.2
2003,2003,Male,M,Massachusetts,25,50-54 years,50-54,54,210106,,,25.7
2003,2003,Male,M,Michigan,26,20-24 years,20-24,34,351000,,,9.7
2003,2003,Male,M,Michigan,26,25-29 years,25-29,49,298334,,,16.4
2003,2003,Male,M,Michigan,26,30-34 years,30-34,54,344619,,,15.7
2003,2003,Male,M,Michigan,26,35-39 years,35-39,83,360609,,,23.0
2003,2003,Male,M,Michigan,26,40-44 years,40-44,120,394414,,,30.4
2003,2003,Male,M,Michigan,26,45-49 years,45-49,136,385935,,,35.2
2003,2003,Male,M,Michigan,26,50-54 years,50-54,86,337073,,,25.5
2003,2003,Male,M,Michigan,26,55-59 years,55-59,39,271587,,,14.4
2003,2003,Male,M,Minnesota,27,20-24 years,20-24,23,183427,,,12.5
2003,2003,Male,M,Minnesota,27,35-39 years,35-39,20,187137,,,10.7
2003,2003,Male,M,Minnesota,27,40-44 years,40-44,34,212051,,,16.0
2003,2003,Male,M,Minnesota,27,45-49 years,45-49,32,197755,,,16.2
2003,2003,Male,M,Mississippi,28,30-34 years,30-34,23,93035,,,24.7
2003,2003,Male,M,Mississippi,28,40-44 years,40-44,23,102998,,,22.3
2003,2003,Male,M,Missouri,29,20-24 years,20-24,33,203380,,,16.2
2003,2003,Male,M,Missouri,29,25-29 years,25-29,28,172666,,,16.2
2003,2003,Male,M,Missouri,29,30-34 years,30-34,32,188589,,,17.0
2003,2003,Male,M,Missouri,29,35-39 years,35-39,50,196468,,,25.4
2003,2003,Male,M,Missouri,29,40-44 years,40-44,61,223964,,,27.2
2003,2003,Male,M,Missouri,29,45-49 years,45-49,59,211270,,,27.9
2003,2003,Male,M,Missouri,29,50-54 years,50-54,41,182745,,,22.4
2003,2003,Male,M,Nevada,32,35-39 years,35-39,33,90323,,,36.5
2003,2003,Male,M,Nevada,32,40-44 years,40-44,44,90563,,,48.6
2003,2003,Male,M,Nevada,32,45-49 years,45-49,37,82643,,,44.8
2003,2003,Male,M,Nevada,32,50-54 years,50-54,20,72985,,,27.4
2003,2003,Male,M,New Jersey,34,20-24 years,20-24,54,258914,,,20.9
2003,2003,Male,M,New Jersey,34,25-29 years,25-29,64,264481,,,24.2
2003,2003,Male,M,New Jersey,34,30-34 years,30-34,68,303131,,,22.4
2003,2003,Male,M,New Jersey,34,35-39 years,35-39,96,337010,,,28.5
2003,2003,Male,M,New Jersey,34,40-44 years,40-44,92,358861,,,25.6
2003,2003,Male,M,New Jersey,34,45-49 years,45-49,91,326822,,,27.8
2003,2003,Male,M,New Jersey,34,50-54 years,50-54,53,274815,,,19.3
2003,2003,Male,M,New Jersey,34,55-59 years,55-59,23,231964,,,9.9
2003,2003,Male,M,New Mexico,35,30-34 years,30-34,35,58594,,,59.7
2003,2003,Male,M,New Mexico,35,35-39 years,35-39,33,61219,,,53.9
2003,2003,Male,M,New Mexico,35,40-44 years,40-44,48,70412,,,68.2
2003,2003,Male,M,New Mexico,35,45-49 years,45-49,33,67978,,,48.5
2003,2003,Male,M,New Mexico,35,50-54 years,50-54,25,62105,,,40.3
2003,2003,Male,M,New York,36,20-24 years,20-24,35,660134,,,5.3
2003,2003,Male,M,New York,36,25-29 years,25-29,62,629323,,,9.9
2003,2003,Male,M,New York,36,30-34 years,30-34,68,676214,,,10.1
2003,2003,Male,M,New York,36,35-39 years,35-39,103,722321,,,14.3
2003,2003,Male,M,New York,36,40-44 years,40-44,142,750463,,,18.9
2003,2003,Male,M,New York,36,45-49 years,45-49,159,690230,,,23.0
2003,2003,Male,M,New York,36,50-54 years,50-54,121,608812,,,19.9
2003,2003,Male,M,New York,36,55-59 years,55-59,55,501120,,,11.0
2003,2003,Male,M,New York,36,60-64 years ,60-64,31,381912,,,8.1
2003,2003,Male,M,North Carolina,37,20-24 years,20-24,39,294625,,,13.2
2003,2003,Male,M,North Carolina,37,25-29 years,25-29,47,280676,,,16.7
2003,2003,Male,M,North Carolina,37,30-34 years,30-34,54,318090,,,17.0
2003,2003,Male,M,North Carolina,37,35-39 years,35-39,78,313895,,,24.8
2003,2003,Male,M,North Carolina,37,40-44 years,40-44,82,324620,,,25.3
2003,2003,Male,M,North Carolina,37,45-49 years,45-49,86,304774,,,28.2
2003,2003,Male,M,North Carolina,37,50-54 years,50-54,46,269736,,,17.1
2003,2003,Male,M,Ohio,39,20-24 years,20-24,48,391023,,,12.3
2003,2003,Male,M,Ohio,39,25-29 years,25-29,46,347089,,,13.3
2003,2003,Male,M,Ohio,39,30-34 years,30-34,65,377207,,,17.2
2003,2003,Male,M,Ohio,39,35-39 years,35-39,68,398168,,,17.1
2003,2003,Male,M,Ohio,39,40-44 years,40-44,92,443440,,,20.7
2003,2003,Male,M,Ohio,39,45-49 years,45-49,102,437089,,,23.3
2003,2003,Male,M,Ohio,39,50-54 years,50-54,59,384006,,,15.4
2003,2003,Male,M,Ohio,39,55-59 years,55-59,22,307538,,,7.2
2003,2003,Male,M,Oklahoma,40,30-34 years,30-34,26,115466,,,22.5
2003,2003,Male,M,Oklahoma,40,35-39 years,35-39,29,114818,,,25.3
2003,2003,Male,M,Oklahoma,40,40-44 years,40-44,44,131704,,,33.4
2003,2003,Male,M,Oklahoma,40,45-49 years,45-49,49,127243,,,38.5
2003,2003,Male,M,Oklahoma,40,50-54 years,50-54,29,111507,,,26.0
2003,2003,Male,M,Oregon,41,30-34 years,30-34,28,128244,,,21.8
2003,2003,Male,M,Oregon,41,35-39 years,35-39,32,122159,,,26.2
2003,2003,Male,M,Oregon,41,40-44 years,40-44,51,132738,,,38.4
2003,2003,Male,M,Oregon,41,45-49 years,45-49,54,136450,,,39.6
2003,2003,Male,M,Oregon,41,50-54 years,50-54,40,129599,,,30.9
2003,2003,Male,M,Oregon,41,55-59 years,55-59,27,104363,,,25.9
2003,2003,Male,M,Pennsylvania,42,15-19 years,15-19,27,449050,,,6.0
2003,2003,Male,M,Pennsylvania,42,20-24 years,20-24,130,405741,,,32.0
2003,2003,Male,M,Pennsylvania,42,25-29 years,25-29,92,349818,,,26.3
2003,2003,Male,M,Pennsylvania,42,30-34 years,30-34,82,391765,,,20.9
2003,2003,Male,M,Pennsylvania,42,35-39 years,35-39,144,431083,,,33.4
2003,2003,Male,M,Pennsylvania,42,40-44 years,40-44,172,482603,,,35.6
2003,2003,Male,M,Pennsylvania,42,45-49 years,45-49,153,478087,,,32.0
2003,2003,Male,M,Pennsylvania,42,50-54 years,50-54,115,419996,,,27.4
2003,2003,Male,M,Pennsylvania,42,55-59 years,55-59,35,344126,,,10.2
2003,2003,Male,M,Rhode Island,44,35-39 years,35-39,23,39166,,,58.7
2003,2003,Male,M,Rhode Island,44,40-44 years,40-44,26,42208,,,61.6
2003,2003,Male,M,Rhode Island,44,45-49 years,45-49,20,40055,,,49.9
2003,2003,Male,M,South Carolina,45,30-34 years,30-34,22,141924,,,15.5
2003,2003,Male,M,South Carolina,45,35-39 years,35-39,31,145692,,,21.3
2003,2003,Male,M,South Carolina,45,40-44 years,40-44,41,154575,,,26.5
2003,2003,Male,M,South Carolina,45,45-49 years,45-49,34,148846,,,22.8
2003,2003,Male,M,South Carolina,45,50-54 years,50-54,21,135339,,,15.5
2003,2003,Male,M,Tennessee,47,20-24 years,20-24,32,205513,,,15.6
2003,2003,Male,M,Tennessee,47,25-29 years,25-29,47,189477,,,24.8
2003,2003,Male,M,Tennessee,47,30-34 years,30-34,53,207258,,,25.6
2003,2003,Male,M,Tennessee,47,35-39 years,35-39,65,210724,,,30.8
2003,2003,Male,M,Tennessee,47,40-44 years,40-44,68,222129,,,30.6
2003,2003,Male,M,Tennessee,47,45-49 years,45-49,60,214916,,,27.9
2003,2003,Male,M,Tennessee,47,50-54 years,50-54,30,193487,,,15.5
2003,2003,Male,M,Texas,48,15-19 years,15-19,32,877810,,,3.6
2003,2003,Male,M,Texas,48,20-24 years,20-24,116,881073,,,13.2
2003,2003,Male,M,Texas,48,25-29 years,25-29,109,800789,,,13.6
2003,2003,Male,M,Texas,48,30-34 years,30-34,131,834467,,,15.7
2003,2003,Male,M,Texas,48,35-39 years,35-39,180,810425,,,22.2
2003,2003,Male,M,Texas,48,40-44 years,40-44,212,853873,,,24.8
2003,2003,Male,M,Texas,48,45-49 years,45-49,183,781472,,,23.4
2003,2003,Male,M,Texas,48,50-54 years,50-54,137,655537,,,20.9
2003,2003,Male,M,Texas,48,55-59 years,55-59,55,525660,,,10.5
2003,2003,Male,M,Texas,48,60-64 years ,60-64,25,384108,,,6.5
2003,2003,Male,M,Utah,49,20-24 years,20-24,35,124143,,,28.2
2003,2003,Male,M,Utah,49,25-29 years,25-29,27,95228,,,28.4
2003,2003,Male,M,Utah,49,30-34 years,30-34,29,86241,,,33.6
2003,2003,Male,M,Utah,49,35-39 years,35-39,34,73343,,,46.4
2003,2003,Male,M,Utah,49,40-44 years,40-44,28,76705,,,36.5
2003,2003,Male,M,Utah,49,45-49 years,45-49,26,72382,,,35.9
2003,2003,Male,M,Virginia,51,20-24 years,20-24,25,270869,,,9.2
2003,2003,Male,M,Virginia,51,25-29 years,25-29,41,238575,,,17.2
2003,2003,Male,M,Virginia,51,30-34 years,30-34,48,268076,,,17.9
2003,2003,Male,M,Virginia,51,35-39 years,35-39,51,283389,,,18.0
2003,2003,Male,M,Virginia,51,40-44 years,40-44,65,298255,,,21.8
2003,2003,Male,M,Virginia,51,45-49 years,45-49,50,280547,,,17.8
2003,2003,Male,M,Virginia,51,50-54 years,50-54,32,245178,,,13.1
2003,2003,Male,M,Washington,53,20-24 years,20-24,32,226944,,,14.1
2003,2003,Male,M,Washington,53,25-29 years,25-29,33,200538,,,16.5
2003,2003,Male,M,Washington,53,30-34 years,30-34,49,224191,,,21.9
2003,2003,Male,M,Washington,53,35-39 years,35-39,56,226637,,,24.7
2003,2003,Male,M,Washington,53,40-44 years,40-44,75,246621,,,30.4
2003,2003,Male,M,Washington,53,45-49 years,45-49,86,241197,,,35.7
2003,2003,Male,M,Washington,53,50-54 years,50-54,67,213332,,,31.4
2003,2003,Male,M,Washington,53,55-59 years,55-59,32,172747,,,18.5
2003,2003,Male,M,West Virginia,54,20-24 years,20-24,23,63781,,,36.1
2003,2003,Male,M,West Virginia,54,30-34 years,30-34,25,58286,,,42.9
2003,2003,Male,M,West Virginia,54,35-39 years,35-39,31,59654,,,52.0
2003,2003,Male,M,West Virginia,54,40-44 years,40-44,45,66058,,,68.1
2003,2003,Male,M,West Virginia,54,45-49 years,45-49,21,70720,,,29.7
2003,2003,Male,M,Wisconsin,55,20-24 years,20-24,21,199614,,,10.5
2003,2003,Male,M,Wisconsin,55,25-29 years,25-29,25,164088,,,15.2
2003,2003,Male,M,Wisconsin,55,30-34 years,30-34,24,182907,,,13.1
2003,2003,Male,M,Wisconsin,55,35-39 years,35-39,37,199874,,,18.5
2003,2003,Male,M,Wisconsin,55,40-44 years,40-44,52,224222,,,23.2
2003,2003,Male,M,Wisconsin,55,45-49 years,45-49,51,214229,,,23.8
2003,2003,Male,M,Wisconsin,55,50-54 years,50-54,31,188499,,,16.4
2004,2004,Female,F,Alabama,1,40-44 years,40-44,24,174844,,,13.7
2004,2004,Female,F,Arizona,4,35-39 years,35-39,30,187295,,,16.0
2004,2004,Female,F,Arizona,4,40-44 years,40-44,44,203763,,,21.6
2004,2004,Female,F,Arizona,4,45-49 years,45-49,55,193053,,,28.5
2004,2004,Female,F,Arizona,4,50-54 years,50-54,46,178071,,,25.8
